"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M7" "mojavensin" "1" "M7" "iturin" "1" 94 50 3 0 1 50 1 50 1.08e-33 98.6
"M7" "mojavensin" "26" "M7" "iturin" "26" 94 50 3 0 1 50 1 50 7.65e-34 99
"M7" "mojavensin" "51" "M7" "iturin" "51" 96 50 2 0 1 50 1 50 1.08e-34 101
"M7" "mojavensin" "76" "M7" "iturin" "76" 94 50 3 0 1 50 1 50 6.31e-33 96.7
"M7" "mojavensin" "101" "M7" "iturin" "101" 96 50 2 0 1 50 1 50 1.06e-34 101
"M7" "mojavensin" "126" "M7" "iturin" "126" 98 50 1 0 1 50 1 50 4.18e-36 104
"M7" "mojavensin" "151" "M7" "iturin" "151" 96 50 2 0 1 50 1 50 3.75e-34 99.8
"M7" "mojavensin" "176" "M7" "iturin" "176" 96 50 2 0 1 50 1 50 2.44e-34 100
"M7" "mojavensin" "201" "M7" "iturin" "201" 98 50 1 0 1 50 1 50 9.8e-35 101
"M7" "mojavensin" "226" "M7" "iturin" "226" 100 50 0 0 1 50 1 50 2.01e-35 102
"M7" "mojavensin" "251" "M7" "iturin" "251" 100 50 0 0 1 50 1 50 3.57e-35 102
"M7" "mojavensin" "276" "M7" "iturin" "276" 98 50 1 0 1 50 1 50 1.83e-34 100
"M7" "mojavensin" "301" "M7" "iturin" "301" 98 50 1 0 1 50 1 50 4.42e-34 99.8
"M7" "mojavensin" "326" "M7" "iturin" "326" 100 50 0 0 1 50 1 50 7.91e-36 103
"M7" "mojavensin" "351" "M7" "iturin" "351" 100 50 0 0 1 50 1 50 2.98e-36 105
"M7" "mojavensin" "376" "M7" "iturin" "376" 85.714 49 7 0 1 49 1 49 4.53e-31 92
"M7" "mojavensin" "401" "M7" "iturin" "401" 74 50 13 0 1 50 1 50 4.21e-26 79.3
"M7" "mojavensin" "426" "M7" "iturin" "426" 78 50 11 0 1 50 1 50 5.57e-27 81.6
"M7" "mojavensin" "451" "M7" "iturin" "451" 70 50 15 0 1 50 1 50 3.28e-25 77.4
"M7" "mojavensin" "476" "M7" "iturin" "476" 48.98 49 25 0 2 50 2 50 6.58e-19 61.2
"M7" "mojavensin" "501" "M7" "iturin" "501" 50 50 25 0 1 50 1 50 2.5e-19 62.4
"M7" "mojavensin" "526" "M7" "iturin" "526" 57.143 49 21 0 1 49 1 49 1.7e-19 62.8
"M7" "mojavensin" "551" "M7" "iturin" "551" 36.957 46 29 0 1 46 1 46 7.72e-09 35.8
"M7" "mojavensin" "576" "M7" "iturin" "576" 52.174 46 22 0 4 49 4 49 1.93e-15 52.8
"M7" "mojavensin" "601" "M7" "iturin" "601" 60 35 14 0 1 35 1 35 1.71e-14 50.1
"M7" "mojavensin" "651" "M7" "iturin" "651" 24.49 49 35 1 1 47 1 49 0.000631 23.5
"M7" "mojavensin" "751" "M7" "iturin" "751" 32 25 17 0 14 38 25 49 0.003 21.9
"M7" "mojavensin" "751" "M7" "iturin" "751" 33.333 24 14 1 24 45 12 35 0.7 15.4
"M7" "mojavensin" "776" "M7" "iturin" "776" 48.718 39 19 1 1 38 12 50 1.32e-10 40.4
"M7" "mojavensin" "801" "M7" "iturin" "801" 71.053 38 11 0 1 38 13 50 6.29e-19 61.2
"M7" "mojavensin" "826" "M7" "iturin" "826" 89.189 37 4 0 2 38 14 50 9.95e-25 75.9
"M7" "mojavensin" "851" "M7" "iturin" "851" 81.579 38 7 0 1 38 13 50 1.59e-20 65.5
"M7" "mojavensin" "876" "M7" "iturin" "876" 86.842 38 5 0 1 38 13 50 6.91e-23 71.2
"M7" "mojavensin" "901" "M7" "iturin" "901" 94.737 38 2 0 1 38 13 50 6.25e-26 79
"M7" "mojavensin" "926" "M7" "iturin" "926" 92.105 38 3 0 1 38 13 50 2.47e-25 77.4
"M7" "mojavensin" "951" "M7" "iturin" "951" 94.737 38 2 0 1 38 13 50 3.28e-25 77.4
"M7" "mojavensin" "976" "M7" "iturin" "976" 92.105 38 3 0 1 38 13 50 2.75e-23 72.4
"M7" "mojavensin" "1001" "M7" "iturin" "1001" 94.737 38 2 0 1 38 13 50 1.79e-25 77.8
"M7" "mojavensin" "1026" "M7" "iturin" "1026" 96.429 28 1 0 1 28 13 40 6.6e-18 57.4
