"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M7" "polymyxinP" "101" "M2" "polymyxinP" "101" 29.412 34 24 0 10 43 1 34 0.000163 25
"M7" "polymyxinP" "101" "M2" "polymyxinP" "101" 46.154 13 7 0 2 14 17 29 1.2 15
"M7" "polymyxinP" "126" "M2" "polymyxinP" "126" 30.952 42 23 2 11 50 2 39 0.072 18.1
"M7" "polymyxinP" "151" "M2" "polymyxinP" "151" 38.462 13 8 0 37 49 27 39 2.8 14.2
"M7" "polymyxinP" "176" "M2" "polymyxinP" "176" 38.462 13 8 0 12 24 2 14 2.4 14.2
"M7" "polymyxinP" "226" "M2" "polymyxinP" "226" 32.258 31 21 0 20 50 10 40 1.15e-06 30.4
"M7" "polymyxinP" "251" "M2" "polymyxinP" "251" 35.135 37 22 1 11 47 1 35 1.48e-07 32.7
"M7" "polymyxinP" "276" "M2" "polymyxinP" "276" 22.581 31 24 0 13 43 1 31 0.014 20
"M7" "polymyxinP" "376" "M2" "polymyxinP" "376" 27.273 33 24 0 17 49 5 37 0.000112 25.4
"M7" "polymyxinP" "401" "M2" "polymyxinP" "401" 38.889 36 22 0 15 50 3 38 4.01e-06 28.9
"M7" "polymyxinP" "426" "M2" "polymyxinP" "426" 57.895 38 16 0 13 50 1 38 2.56e-13 47.4
"M7" "polymyxinP" "451" "M2" "polymyxinP" "451" 97.222 36 1 0 15 50 3 38 8.48e-23 71.2
"M7" "polymyxinP" "476" "M2" "polymyxinP" "476" 97.368 38 1 0 13 50 1 38 2.5e-23 72.4
"M7" "polymyxinP" "501" "M2" "polymyxinP" "501" 100 38 0 0 13 50 1 38 1.42e-24 75.5
"M7" "polymyxinP" "526" "M2" "polymyxinP" "526" 100 38 0 0 13 50 1 38 9.82e-27 81.3
"M7" "polymyxinP" "551" "M2" "polymyxinP" "551" 100 38 0 0 13 50 1 38 3.32e-26 79.7
"M7" "polymyxinP" "576" "M2" "polymyxinP" "576" 100 38 0 0 13 50 1 38 1.97e-25 77.8
"M7" "polymyxinP" "601" "M2" "polymyxinP" "601" 100 38 0 0 13 50 1 38 2.76e-26 80.1
"M7" "polymyxinP" "626" "M2" "polymyxinP" "626" 100 38 0 0 13 50 1 38 1.39e-27 83.2
"M7" "polymyxinP" "651" "M2" "polymyxinP" "651" 100 38 0 0 13 50 1 38 3.51e-26 79.7
"M7" "polymyxinP" "676" "M2" "polymyxinP" "676" 100 38 0 0 13 50 1 38 2.82e-26 80.1
"M7" "polymyxinP" "701" "M2" "polymyxinP" "701" 100 38 0 0 13 50 1 38 3.44e-26 79.7
"M7" "polymyxinP" "726" "M2" "polymyxinP" "726" 100 38 0 0 13 50 1 38 9.55e-26 78.6
"M7" "polymyxinP" "751" "M2" "polymyxinP" "751" 100 38 0 0 13 50 1 38 3.79e-26 79.7
"M7" "polymyxinP" "776" "M2" "polymyxinP" "776" 100 38 0 0 13 50 1 38 1.6e-25 78.2
"M7" "polymyxinP" "801" "M2" "polymyxinP" "801" 100 38 0 0 13 50 1 38 1.69e-25 77.8
"M7" "polymyxinP" "826" "M2" "polymyxinP" "826" 100 38 0 0 13 50 1 38 4.17e-27 82
"M7" "polymyxinP" "851" "M2" "polymyxinP" "851" 100 38 0 0 13 50 1 38 2.44e-24 75.1
"M7" "polymyxinP" "876" "M2" "polymyxinP" "876" 97.368 38 1 0 13 50 1 38 1.14e-23 73.2
"M7" "polymyxinP" "901" "M2" "polymyxinP" "901" 100 38 0 0 13 50 1 38 4.57e-26 79.3
"M7" "polymyxinP" "926" "M2" "polymyxinP" "926" 97.368 38 1 0 13 50 1 38 3.08e-26 79.7
"M7" "polymyxinP" "951" "M2" "polymyxinP" "951" 97.368 38 1 0 13 50 1 38 2.54e-25 77.4
"M7" "polymyxinP" "976" "M2" "polymyxinP" "976" 84.211 38 6 0 13 50 1 38 3.03e-22 69.7
"M7" "polymyxinP" "1001" "M2" "polymyxinP" "1001" 63.158 38 14 0 13 50 1 38 6.42e-15 51.2
