"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M6" "oscillapeptinG" "1" "M3" "oscillapeptinG" "1" 71.429 49 14 0 2 50 2 50 2.25e-22 70.1
"M6" "oscillapeptinG" "26" "M3" "oscillapeptinG" "26" 75.51 49 12 0 1 49 1 49 3.34e-25 77.4
"M6" "oscillapeptinG" "51" "M3" "oscillapeptinG" "51" 68.293 41 12 1 3 42 3 43 1.07e-16 55.8
"M6" "oscillapeptinG" "76" "M3" "oscillapeptinG" "76" 44.681 47 26 0 3 49 4 50 1.12e-12 45.8
"M6" "oscillapeptinG" "101" "M3" "oscillapeptinG" "101" 56.25 48 21 0 1 48 2 49 1.18e-21 68.2
"M6" "oscillapeptinG" "126" "M3" "oscillapeptinG" "126" 69.388 49 15 0 1 49 2 50 1.91e-24 75.5
"M6" "oscillapeptinG" "151" "M3" "oscillapeptinG" "151" 77.551 49 11 0 1 49 2 50 3.92e-26 79.7
"M6" "oscillapeptinG" "176" "M3" "oscillapeptinG" "176" 73.469 49 13 0 1 49 2 50 3.49e-27 82.4
"M6" "oscillapeptinG" "201" "M3" "oscillapeptinG" "201" 65.306 49 17 0 1 49 2 50 2.16e-22 70.1
"M6" "oscillapeptinG" "226" "M3" "oscillapeptinG" "226" 69.388 49 15 0 1 49 2 50 3.48e-23 72
"M6" "oscillapeptinG" "251" "M3" "oscillapeptinG" "251" 81.633 49 9 0 1 49 2 50 7.93e-28 84
"M6" "oscillapeptinG" "276" "M3" "oscillapeptinG" "276" 71.429 49 14 0 1 49 2 50 1.82e-25 77.8
"M6" "oscillapeptinG" "301" "M3" "oscillapeptinG" "301" 79.167 48 10 0 2 49 3 50 8.38e-28 84
"M6" "oscillapeptinG" "326" "M3" "oscillapeptinG" "326" 85.714 49 7 0 1 49 2 50 6.47e-29 86.7
"M6" "oscillapeptinG" "351" "M3" "oscillapeptinG" "351" 72.917 48 13 0 2 49 3 50 1.02e-23 73.6
"M6" "oscillapeptinG" "376" "M3" "oscillapeptinG" "376" 72.34 47 13 0 3 49 4 50 2.53e-23 72.4
"M6" "oscillapeptinG" "401" "M3" "oscillapeptinG" "401" 67.347 49 16 0 1 49 2 50 6.88e-23 71.2
"M6" "oscillapeptinG" "426" "M3" "oscillapeptinG" "426" 75.51 49 12 0 1 49 2 50 2.98e-26 80.1
"M6" "oscillapeptinG" "451" "M3" "oscillapeptinG" "451" 81.633 49 9 0 1 49 2 50 4.89e-28 84.3
