"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M1" "nostophycin" "26" "M1" "nostopeptinB" "26" 25.581 43 30 1 2 42 5 47 0.000134 25
"M1" "nostophycin" "51" "M1" "nostopeptinB" "51" 29.412 34 22 1 1 32 4 37 2 14.6
"M1" "nostophycin" "76" "M1" "nostopeptinB" "76" 33.333 21 14 0 29 49 30 50 0.075 18.1
"M1" "nostophycin" "101" "M1" "nostopeptinB" "101" 39.13 46 28 0 4 49 5 50 3.52e-10 39.3
"M1" "nostophycin" "126" "M1" "nostopeptinB" "126" 45.161 31 17 0 1 31 2 32 3.87e-08 34.3
"M1" "nostophycin" "151" "M1" "nostopeptinB" "151" 17.647 34 28 0 8 41 16 49 0.054 18.5
"M1" "nostophycin" "176" "M1" "nostopeptinB" "176" 51.852 27 12 1 15 40 23 49 2.07e-06 29.6
"M1" "nostophycin" "201" "M1" "nostopeptinB" "201" 50 36 18 0 1 36 10 45 3.68e-10 39.3
"M1" "nostophycin" "226" "M1" "nostopeptinB" "226" 30 40 28 0 2 41 11 50 0.002 21.9
"M1" "nostophycin" "251" "M1" "nostopeptinB" "251" 52.632 19 9 0 5 23 14 32 8.46e-05 25.8
"M1" "nostophycin" "276" "M1" "nostopeptinB" "276" 34.286 35 23 0 13 47 15 49 4.36e-06 28.9
"M1" "nostophycin" "301" "M1" "nostopeptinB" "301" 48.936 47 24 0 2 48 4 50 1.26e-13 48.1
"M1" "nostophycin" "326" "M1" "nostopeptinB" "326" 58.065 31 13 0 1 31 3 33 2.73e-09 37
"M1" "nostophycin" "376" "M1" "nostopeptinB" "376" 64.706 34 10 2 5 37 16 48 1.25e-08 35.4
"M1" "nostophycin" "401" "M1" "nostopeptinB" "401" 61.538 39 15 0 1 39 12 50 1.26e-15 53.1
"M1" "nostophycin" "426" "M1" "nostopeptinB" "426" 58.974 39 16 0 1 39 12 50 2.34e-12 44.7
"M1" "nostophycin" "451" "M1" "nostopeptinB" "451" 76.923 39 9 0 1 39 12 50 1.2e-21 68.2
"M1" "nostophycin" "476" "M1" "nostopeptinB" "476" 63.158 38 14 0 2 39 13 50 2.3e-15 52.4
"M1" "nostophycin" "501" "M1" "nostopeptinB" "501" 79.487 39 8 0 1 39 12 50 3.46e-18 59.7
"M1" "nostophycin" "526" "M1" "nostopeptinB" "526" 87.179 39 5 0 1 39 12 50 5.15e-23 71.6
"M1" "nostophycin" "551" "M1" "nostopeptinB" "551" 74.359 39 10 0 1 39 12 50 4.76e-18 59.3
"M1" "nostophycin" "576" "M1" "nostopeptinB" "576" 53.846 39 11 1 1 32 12 50 1.02e-08 35.8
"M1" "nostophycin" "601" "M1" "nostopeptinB" "601" 87.5 32 4 0 1 32 19 50 4.62e-20 64.3
"M1" "nostophycin" "626" "M1" "nostopeptinB" "626" 75 32 8 0 1 32 19 50 1.05e-17 58.2
"M1" "nostophycin" "651" "M1" "nostopeptinB" "651" 87.097 31 4 0 1 31 19 49 2.04e-19 62.8
"M1" "nostophycin" "676" "M1" "nostopeptinB" "676" 75 32 8 0 1 32 19 50 2.23e-15 52.4
"M1" "nostophycin" "701" "M1" "nostopeptinB" "701" 78.125 32 7 0 1 32 19 50 9e-18 58.5
"M1" "nostophycin" "726" "M1" "nostopeptinB" "726" 81.25 32 6 0 1 32 19 50 2.19e-17 57.4
"M1" "nostophycin" "751" "M1" "nostopeptinB" "751" 75 32 8 0 1 32 19 50 8.67e-16 53.5
"M1" "nostophycin" "776" "M1" "nostopeptinB" "776" 87.5 32 4 0 1 32 19 50 3.16e-19 62
"M1" "nostophycin" "801" "M1" "nostopeptinB" "801" 90.625 32 3 0 1 32 19 50 1.78e-19 62.8
"M1" "nostophycin" "826" "M1" "nostopeptinB" "826" 78.125 32 6 1 1 31 19 50 1.46e-14 50.4
"M1" "nostophycin" "851" "M1" "nostopeptinB" "851" 90.323 31 3 0 1 31 20 50 4.52e-17 56.6
"M1" "nostophycin" "876" "M1" "nostopeptinB" "876" 61.29 31 12 0 1 31 20 50 7.33e-12 43.5
"M1" "nostophycin" "901" "M1" "nostopeptinB" "901" 70.968 31 8 1 2 32 21 50 2.15e-12 45.1
"M1" "nostophycin" "926" "M1" "nostopeptinB" "926" 83.871 31 5 0 1 31 19 49 5.88e-17 56.6
"M1" "nostophycin" "951" "M1" "nostopeptinB" "951" 53.125 32 15 0 1 32 19 50 1.38e-06 30.4
"M1" "nostophycin" "976" "M1" "nostopeptinB" "976" 81.25 32 6 0 1 32 19 50 7.89e-18 58.5
"M1" "nostophycin" "1026" "M1" "nostopeptinB" "1026" 50 16 8 0 1 16 20 35 0.011 19.2
