"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M5" "anabaenopeptinA" "1" "M5" "anabaenopeptin915" "1" 78.723 47 10 0 3 49 3 49 1.27e-24 76.3
"M5" "anabaenopeptinA" "26" "M5" "anabaenopeptin915" "26" 63.265 49 18 0 2 50 2 50 1.12e-21 68.6
"M5" "anabaenopeptinA" "51" "M5" "anabaenopeptin915" "51" 56 50 22 0 1 50 1 50 7.6e-19 61.6
"M5" "anabaenopeptinA" "76" "M5" "anabaenopeptin915" "76" 64 50 18 0 1 50 1 50 9.82e-21 66.2
"M5" "anabaenopeptinA" "101" "M5" "anabaenopeptin915" "101" 72 50 14 0 1 50 1 50 9.97e-25 76.3
"M5" "anabaenopeptinA" "126" "M5" "anabaenopeptin915" "126" 66 50 17 0 1 50 1 50 5.54e-24 74.7
"M5" "anabaenopeptinA" "151" "M5" "anabaenopeptin915" "151" 60 50 20 0 1 50 1 50 7.14e-21 66.6
"M5" "anabaenopeptinA" "176" "M5" "anabaenopeptin915" "176" 63.265 49 18 0 2 50 2 50 4.7e-21 67
"M5" "anabaenopeptinA" "201" "M5" "anabaenopeptin915" "201" 60 50 20 0 1 50 1 50 1.72e-17 58.2
"M5" "anabaenopeptinA" "226" "M5" "anabaenopeptin915" "226" 66 50 17 0 1 50 1 50 1.28e-20 65.9
"M5" "anabaenopeptinA" "251" "M5" "anabaenopeptin915" "251" 72 50 14 0 1 50 1 50 5.57e-25 77
"M5" "anabaenopeptinA" "276" "M5" "anabaenopeptin915" "276" 66 50 17 0 1 50 1 50 3.96e-23 72.4
"M5" "anabaenopeptinA" "301" "M5" "anabaenopeptin915" "301" 74 50 13 0 1 50 1 50 2.23e-26 80.5
"M5" "anabaenopeptinA" "326" "M5" "anabaenopeptin915" "326" 70 50 15 0 1 50 1 50 1.56e-24 75.9
"M5" "anabaenopeptinA" "351" "M5" "anabaenopeptin915" "351" 58 50 21 0 1 50 1 50 1.66e-18 60.8
"M5" "anabaenopeptinA" "376" "M5" "anabaenopeptin915" "376" 64.583 48 17 0 3 50 3 50 1.21e-22 71.2
"M5" "anabaenopeptinA" "401" "M5" "anabaenopeptin915" "401" 57.447 47 20 0 2 48 2 48 2.04e-19 63.2
"M5" "anabaenopeptinA" "426" "M5" "anabaenopeptin915" "426" 50 50 25 0 1 50 1 50 2.18e-15 52.8
"M5" "anabaenopeptinA" "451" "M5" "anabaenopeptin915" "451" 58 50 21 0 1 50 1 50 3.43e-20 65.1
"M5" "anabaenopeptinA" "476" "M5" "anabaenopeptin915" "476" 56.25 48 18 1 3 50 3 47 8.2e-16 53.9
"M5" "anabaenopeptinA" "501" "M5" "anabaenopeptin915" "501" 58 50 18 1 1 50 1 47 1.8e-16 55.5
"M5" "anabaenopeptinA" "526" "M5" "anabaenopeptin915" "526" 64.444 45 16 0 4 48 1 45 6.86e-20 64.3
"M5" "anabaenopeptinA" "551" "M5" "anabaenopeptin915" "551" 38.298 47 29 0 4 50 1 47 2.03e-08 35
"M5" "anabaenopeptinA" "576" "M5" "anabaenopeptin915" "576" 44.681 47 26 0 4 50 1 47 6.95e-11 41.6
"M5" "anabaenopeptinA" "601" "M5" "anabaenopeptin915" "601" 56.818 44 18 1 5 47 2 45 2.41e-15 52.8
"M5" "anabaenopeptinA" "626" "M5" "anabaenopeptin915" "626" 40.426 47 26 2 4 49 1 46 5.14e-06 29.3
"M5" "anabaenopeptinA" "651" "M5" "anabaenopeptin915" "651" 31.818 44 28 1 7 48 4 47 0.005 21.6
"M5" "anabaenopeptinA" "726" "M5" "anabaenopeptin915" "726" 26.829 41 27 1 4 44 3 40 9.78e-05 25.8
"M5" "anabaenopeptinA" "751" "M5" "anabaenopeptin915" "751" 45.455 44 23 1 5 48 1 43 8.84e-11 41.2
"M5" "anabaenopeptinA" "776" "M5" "anabaenopeptin915" "776" 62.222 45 17 0 6 50 1 45 2.28e-18 60.5
"M5" "anabaenopeptinA" "801" "M5" "anabaenopeptin915" "801" 73.333 45 12 0 6 50 1 45 1.2e-22 71.2
"M5" "anabaenopeptinA" "826" "M5" "anabaenopeptin915" "826" 73.333 45 12 0 6 50 1 45 1.75e-23 73.2
"M5" "anabaenopeptinA" "851" "M5" "anabaenopeptin915" "851" 72.727 44 12 0 6 49 1 44 1.38e-22 70.9
"M5" "anabaenopeptinA" "876" "M5" "anabaenopeptin915" "876" 56.522 46 18 1 7 50 2 47 2.33e-14 50.1
"M5" "anabaenopeptinA" "901" "M5" "anabaenopeptin915" "901" 55.319 47 19 1 6 50 1 47 1.38e-13 48.1
"M5" "anabaenopeptinA" "926" "M5" "anabaenopeptin915" "926" 55.319 47 21 0 4 50 1 47 1.3e-18 60.8
"M5" "anabaenopeptinA" "951" "M5" "anabaenopeptin915" "951" 85.106 47 7 0 4 50 1 47 1.74e-29 88.6
"M5" "anabaenopeptinA" "976" "M5" "anabaenopeptin915" "976" 97.872 47 1 0 4 50 1 47 2.01e-34 100
"M5" "anabaenopeptinA" "1001" "M5" "anabaenopeptin915" "1001" 95.745 47 2 0 4 50 1 47 3.55e-32 95.1
"M5" "anabaenopeptinA" "1026" "M5" "anabaenopeptin915" "1026" 95.745 47 2 0 4 50 1 47 2.09e-30 90.9
"M5" "anabaenopeptinA" "1051" "M5" "anabaenopeptin915" "1051" 100 47 0 0 4 50 1 47 6.18e-31 92
"M5" "anabaenopeptinA" "1076" "M5" "anabaenopeptin915" "1076" 100 47 0 0 4 50 1 47 2.39e-32 95.5
"M5" "anabaenopeptinA" "1101" "M5" "anabaenopeptin915" "1101" 97.872 47 1 0 4 50 1 47 9.86e-32 94
"M5" "anabaenopeptinA" "1126" "M5" "anabaenopeptin915" "1126" 95.745 47 2 0 4 50 1 47 4.99e-32 94.7
"M5" "anabaenopeptinA" "1151" "M5" "anabaenopeptin915" "1151" 83.673 49 6 1 4 50 1 49 1.16e-27 84
"M5" "anabaenopeptinA" "1176" "M5" "anabaenopeptin915" "1176" 73.469 49 11 1 4 50 1 49 5.84e-22 69.3
"M5" "anabaenopeptinA" "1201" "M5" "anabaenopeptin915" "1201" 89.583 48 5 0 3 50 2 49 1.78e-27 83.2
"M5" "anabaenopeptinA" "1226" "M5" "anabaenopeptin915" "1226" 93.878 49 3 0 2 50 1 49 8.83e-32 94.4
"M5" "anabaenopeptinA" "1251" "M5" "anabaenopeptin915" "1251" 93.878 49 3 0 2 50 1 49 3.31e-33 97.8
"M5" "anabaenopeptinA" "1276" "M5" "anabaenopeptin915" "1276" 75.51 49 12 0 2 50 1 49 7.54e-26 79.3
"M5" "anabaenopeptinA" "1301" "M5" "anabaenopeptin915" "1301" 65.306 49 17 0 2 50 1 49 5.56e-23 72
"M5" "anabaenopeptinA" "1326" "M5" "anabaenopeptin915" "1326" 75.51 49 12 0 2 50 1 49 3.29e-27 82.8
"M5" "anabaenopeptinA" "1351" "M5" "anabaenopeptin915" "1351" 61.224 49 19 0 2 50 1 49 1.16e-19 63.5
"M5" "anabaenopeptinA" "1376" "M5" "anabaenopeptin915" "1376" 75 48 12 0 3 50 2 49 4.3e-24 74.7
"M5" "anabaenopeptinA" "1401" "M5" "anabaenopeptin915" "1401" 79.592 49 10 0 2 50 1 49 6.62e-28 84.3
"M5" "anabaenopeptinA" "1426" "M5" "anabaenopeptin915" "1426" 79.592 49 10 0 2 50 1 49 4.29e-29 87.4
"M5" "anabaenopeptinA" "1451" "M5" "anabaenopeptin915" "1451" 93.103 29 2 0 2 30 1 29 4.22e-17 55.8
