"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M6" "mycosubtilin" "1" "M6" "mojavensin" "1" 56 50 21 1 2 50 1 50 1.12e-17 58.2
"M6" "mycosubtilin" "26" "M6" "mojavensin" "26" 58 50 21 0 1 50 1 50 2.83e-21 67.4
"M6" "mycosubtilin" "51" "M6" "mojavensin" "51" 52 50 24 0 1 50 1 50 1.62e-20 65.5
"M6" "mycosubtilin" "76" "M6" "mojavensin" "76" 54.167 48 22 0 3 50 3 50 6.73e-21 66.2
"M6" "mycosubtilin" "101" "M6" "mojavensin" "101" 40 50 30 0 1 50 1 50 2.18e-14 50.1
"M6" "mycosubtilin" "126" "M6" "mojavensin" "126" 46 50 27 0 1 50 1 50 2.9e-14 49.7
"M6" "mycosubtilin" "151" "M6" "mojavensin" "151" 61.224 49 19 0 2 50 2 50 2.87e-20 64.7
"M6" "mycosubtilin" "176" "M6" "mojavensin" "176" 34.694 49 32 0 1 49 1 49 1.66e-10 40
"M6" "mycosubtilin" "226" "M6" "mojavensin" "226" 22.727 44 32 1 3 46 3 44 0.26 16.5
"M6" "mycosubtilin" "326" "M6" "mojavensin" "326" 41.026 39 20 2 14 50 3 40 1.31e-05 27.7
"M6" "mycosubtilin" "351" "M6" "mojavensin" "351" 68.571 35 11 0 16 50 6 40 4.55e-17 56.6
"M6" "mycosubtilin" "376" "M6" "mojavensin" "376" 72.5 40 11 0 11 50 1 40 6.69e-20 63.9
"M6" "mycosubtilin" "401" "M6" "mojavensin" "401" 87.5 40 5 0 11 50 1 40 4.43e-24 74.3
"M6" "mycosubtilin" "426" "M6" "mojavensin" "426" 72.5 40 11 0 11 50 1 40 1.38e-19 63.2
"M6" "mycosubtilin" "451" "M6" "mojavensin" "451" 82.5 40 7 0 11 50 1 40 5.07e-23 71.6
"M6" "mycosubtilin" "476" "M6" "mojavensin" "476" 84.211 38 6 0 11 48 1 38 8.14e-23 71.2
"M6" "mycosubtilin" "501" "M6" "mojavensin" "501" 79.487 39 8 0 12 50 2 40 9.16e-21 66.2
"M6" "mycosubtilin" "526" "M6" "mojavensin" "526" 85 40 6 0 11 50 1 40 2.65e-23 72.4
"M6" "mycosubtilin" "551" "M6" "mojavensin" "551" 85 40 6 0 11 50 1 40 4.86e-23 71.6
"M6" "mycosubtilin" "576" "M6" "mojavensin" "576" 75 40 10 0 11 50 1 40 1.04e-20 65.9
"M6" "mycosubtilin" "601" "M6" "mojavensin" "601" 80 40 8 0 11 50 1 40 6.12e-23 71.6
"M6" "mycosubtilin" "626" "M6" "mojavensin" "626" 72.5 40 11 0 11 50 1 40 7.22e-20 63.9
"M6" "mycosubtilin" "651" "M6" "mojavensin" "651" 70 40 12 0 11 50 1 40 6.08e-19 61.6
"M6" "mycosubtilin" "676" "M6" "mojavensin" "676" 71.795 39 11 0 12 50 2 40 1.09e-17 58.2
"M6" "mycosubtilin" "701" "M6" "mojavensin" "701" 80 40 8 0 11 50 1 40 6.12e-23 71.6
"M6" "mycosubtilin" "726" "M6" "mojavensin" "726" 82.5 40 7 0 11 50 1 40 5.46e-24 74.3
"M6" "mycosubtilin" "751" "M6" "mojavensin" "751" 82.5 40 7 0 11 50 1 40 5.15e-22 69.3
"M6" "mycosubtilin" "776" "M6" "mojavensin" "776" 75 40 10 0 11 50 1 40 1.52e-20 65.5
"M6" "mycosubtilin" "801" "M6" "mojavensin" "801" 77.5 40 9 0 11 50 1 40 1.16e-19 63.2
"M6" "mycosubtilin" "826" "M6" "mojavensin" "826" 80 40 8 0 11 50 1 40 1.08e-21 68.6
"M6" "mycosubtilin" "851" "M6" "mojavensin" "851" 75 40 10 0 11 50 1 40 3.09e-21 67.4
"M6" "mycosubtilin" "876" "M6" "mojavensin" "876" 80 40 8 0 11 50 1 40 3.79e-22 69.7
"M6" "mycosubtilin" "901" "M6" "mojavensin" "901" 75 40 10 0 11 50 1 40 7.63e-20 63.5
"M6" "mycosubtilin" "926" "M6" "mojavensin" "926" 72.5 40 11 0 11 50 1 40 1.88e-21 67.8
"M6" "mycosubtilin" "951" "M6" "mojavensin" "951" 80 40 8 0 11 50 1 40 1.15e-23 73.6
"M6" "mycosubtilin" "976" "M6" "mojavensin" "976" 82.5 40 7 0 11 50 1 40 5.98e-23 71.6
"M6" "mycosubtilin" "1001" "M6" "mojavensin" "1001" 79.487 39 8 0 11 49 1 39 2.06e-21 67.8
"M6" "mycosubtilin" "1026" "M6" "mojavensin" "1026" 71.795 39 11 0 12 50 2 40 4.52e-19 61.6
"M6" "mycosubtilin" "1051" "M6" "mojavensin" "1051" 80 25 5 0 11 35 1 25 3.1e-12 43.5
