"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M6" "anabaenopeptinA" "1" "M6" "anabaenopeptin915" "1" 86 50 7 0 1 50 1 50 1.27e-29 88.2
"M6" "anabaenopeptinA" "26" "M6" "anabaenopeptin915" "26" 90 50 5 0 1 50 1 50 1.18e-32 95.9
"M6" "anabaenopeptinA" "51" "M6" "anabaenopeptin915" "51" 96 50 2 0 1 50 1 50 4.21e-34 99.8
"M6" "anabaenopeptinA" "76" "M6" "anabaenopeptin915" "76" 94 50 3 0 1 50 1 50 8.92e-31 91.3
"M6" "anabaenopeptinA" "101" "M6" "anabaenopeptin915" "101" 96 50 2 0 1 50 1 50 2.79e-33 97.4
"M6" "anabaenopeptinA" "126" "M6" "anabaenopeptin915" "126" 98 50 1 0 1 50 1 50 2.81e-36 105
"M6" "anabaenopeptinA" "151" "M6" "anabaenopeptin915" "151" 97.959 49 1 0 1 49 1 49 1.92e-35 103
"M6" "anabaenopeptinA" "176" "M6" "anabaenopeptin915" "176" 90 50 5 0 1 50 1 50 8.09e-33 96.3
"M6" "anabaenopeptinA" "201" "M6" "anabaenopeptin915" "201" 88 50 6 0 1 50 1 50 5.65e-30 89.4
"M6" "anabaenopeptinA" "226" "M6" "anabaenopeptin915" "226" 94 50 3 0 1 50 1 50 4.93e-24 74.3
"M6" "anabaenopeptinA" "251" "M6" "anabaenopeptin915" "251" 98 50 1 0 1 50 1 50 7.02e-35 101
"M6" "anabaenopeptinA" "276" "M6" "anabaenopeptin915" "276" 100 50 0 0 1 50 1 50 4.5e-36 104
"M6" "anabaenopeptinA" "301" "M6" "anabaenopeptin915" "301" 98 50 1 0 1 50 1 50 1.27e-34 100
"M6" "anabaenopeptinA" "326" "M6" "anabaenopeptin915" "326" 92 50 4 0 1 50 1 50 2.71e-32 95.1
"M6" "anabaenopeptinA" "351" "M6" "anabaenopeptin915" "351" 94 50 3 0 1 50 1 50 4.05e-33 97.1
"M6" "anabaenopeptinA" "376" "M6" "anabaenopeptin915" "376" 100 50 0 0 1 50 1 50 2.81e-36 105
"M6" "anabaenopeptinA" "401" "M6" "anabaenopeptin915" "401" 100 50 0 0 1 50 1 50 6.43e-35 101
"M6" "anabaenopeptinA" "426" "M6" "anabaenopeptin915" "426" 97.872 47 1 0 1 47 1 47 2.05e-31 92.8
"M6" "anabaenopeptinA" "451" "M6" "anabaenopeptin915" "451" 88 50 6 0 1 50 1 50 7.04e-30 89
"M6" "anabaenopeptinA" "476" "M6" "anabaenopeptin915" "476" 80 50 10 0 1 50 1 50 2.6e-29 87.4
"M6" "anabaenopeptinA" "501" "M6" "anabaenopeptin915" "501" 67.347 49 16 0 1 49 1 49 1.13e-26 80.9
"M6" "anabaenopeptinA" "526" "M6" "anabaenopeptin915" "526" 65.306 49 17 0 1 49 1 49 9.02e-24 73.6
"M6" "anabaenopeptinA" "551" "M6" "anabaenopeptin915" "551" 50 44 22 0 1 44 1 44 2.16e-09 37.4
"M6" "anabaenopeptinA" "576" "M6" "anabaenopeptin915" "576" 57.143 42 18 0 9 50 9 50 3.67e-15 52
"M6" "anabaenopeptinA" "601" "M6" "anabaenopeptin915" "601" 57.895 38 16 0 1 38 1 38 4.05e-15 51.6
"M6" "anabaenopeptinA" "751" "M6" "anabaenopeptin915" "751" 65.217 23 8 0 20 42 28 50 8.3e-09 35.8
"M6" "anabaenopeptinA" "751" "M6" "anabaenopeptin915" "751" 66.667 6 2 0 41 46 28 33 6.9 13.1
"M6" "anabaenopeptinA" "776" "M6" "anabaenopeptin915" "776" 66.667 42 14 0 1 42 9 50 2.44e-19 62.4
"M6" "anabaenopeptinA" "801" "M6" "anabaenopeptin915" "801" 83.333 42 7 0 1 42 9 50 3.05e-23 72.4
"M6" "anabaenopeptinA" "826" "M6" "anabaenopeptin915" "826" 90.476 42 4 0 1 42 9 50 7.34e-26 79
"M6" "anabaenopeptinA" "851" "M6" "anabaenopeptin915" "851" 90.476 42 4 0 1 42 9 50 7.5e-26 79
"M6" "anabaenopeptinA" "876" "M6" "anabaenopeptin915" "876" 85.714 42 6 0 1 42 9 50 1.49e-24 75.5
"M6" "anabaenopeptinA" "901" "M6" "anabaenopeptin915" "901" 90.476 42 4 0 1 42 9 50 8.15e-27 81.3
"M6" "anabaenopeptinA" "926" "M6" "anabaenopeptin915" "926" 95.238 42 2 0 1 42 9 50 4.24e-28 84.7
"M6" "anabaenopeptinA" "951" "M6" "anabaenopeptin915" "951" 88.095 42 5 0 1 42 9 50 1.64e-25 78.2
"M6" "anabaenopeptinA" "976" "M6" "anabaenopeptin915" "976" 90.476 42 4 0 1 42 9 50 4.3e-25 77
"M6" "anabaenopeptinA" "1001" "M6" "anabaenopeptin915" "1001" 92.857 42 3 0 1 42 9 50 6.6e-25 76.6
"M6" "anabaenopeptinA" "1026" "M6" "anabaenopeptin915" "1026" 96.429 28 1 0 1 28 9 36 2.16e-15 51.2
