"Query_mod" "Query_bgc" "Query_frag" "Sub_mod" "Sub_bgc" "Sub_frag" "PID" "alignment_len" "mismatches" "gap" "q_start" "q_end" "s_start" "s_end" "e_value" "bit_score"
"M7" "nostopeptinB" "1" "M5" "nostopeptinB" "1" 62.5 48 18 0 3 50 3 50 2.26e-18 60.1
"M7" "nostopeptinB" "26" "M5" "nostopeptinB" "26" 64.444 45 16 0 1 45 1 45 5.97e-17 56.2
"M7" "nostopeptinB" "51" "M5" "nostopeptinB" "51" 44 50 28 0 1 50 1 50 1.27e-10 40.4
"M7" "nostopeptinB" "76" "M5" "nostopeptinB" "76" 38.298 47 29 0 4 50 4 50 0.000275 24.3
"M7" "nostopeptinB" "101" "M5" "nostopeptinB" "101" 45.833 48 26 0 1 48 1 48 4.12e-16 54.3
"M7" "nostopeptinB" "126" "M5" "nostopeptinB" "126" 52 50 24 0 1 50 1 50 4.01e-18 59.3
"M7" "nostopeptinB" "151" "M5" "nostopeptinB" "151" 58 50 21 0 1 50 1 50 4.39e-20 64.3
"M7" "nostopeptinB" "176" "M5" "nostopeptinB" "176" 60 50 20 0 1 50 1 50 3.73e-22 69.7
"M7" "nostopeptinB" "201" "M5" "nostopeptinB" "201" 52 50 24 0 1 50 1 50 1.27e-12 45.4
"M7" "nostopeptinB" "226" "M5" "nostopeptinB" "226" 60 45 18 0 6 50 6 50 1.12e-14 50.8
"M7" "nostopeptinB" "251" "M5" "nostopeptinB" "251" 65.306 49 17 0 1 49 1 49 4.48e-23 72
"M7" "nostopeptinB" "276" "M5" "nostopeptinB" "276" 58 50 21 0 1 50 1 50 7.88e-22 68.6
"M7" "nostopeptinB" "301" "M5" "nostopeptinB" "301" 62 50 19 0 1 50 1 50 1.02e-22 70.9
"M7" "nostopeptinB" "326" "M5" "nostopeptinB" "326" 60 45 18 0 1 45 1 45 5.05e-18 59.3
"M7" "nostopeptinB" "351" "M5" "nostopeptinB" "351" 34 50 32 1 1 50 1 49 1.86e-07 32.3
"M7" "nostopeptinB" "376" "M5" "nostopeptinB" "376" 48.936 47 24 0 4 50 3 49 1.45e-14 50.4
"M7" "nostopeptinB" "401" "M5" "nostopeptinB" "401" 58.333 48 20 0 2 49 1 48 1.19e-19 63.2
"M7" "nostopeptinB" "426" "M5" "nostopeptinB" "426" 61.224 49 18 1 2 50 1 48 4.2e-20 64.3
"M7" "nostopeptinB" "451" "M5" "nostopeptinB" "451" 74.468 47 12 0 3 49 1 47 1.59e-24 75.5
"M7" "nostopeptinB" "476" "M5" "nostopeptinB" "476" 82.609 46 8 0 3 48 1 46 8.7e-27 81.3
"M7" "nostopeptinB" "501" "M5" "nostopeptinB" "501" 87.5 48 6 0 3 50 1 48 2.73e-28 85.1
"M7" "nostopeptinB" "526" "M5" "nostopeptinB" "526" 83.333 48 8 0 3 50 1 48 2.41e-27 82.8
"M7" "nostopeptinB" "551" "M5" "nostopeptinB" "551" 64.583 48 17 0 3 50 1 48 3.04e-21 67.4
"M7" "nostopeptinB" "576" "M5" "nostopeptinB" "576" 64.583 48 17 0 3 50 1 48 1.69e-22 70.5
"M7" "nostopeptinB" "601" "M5" "nostopeptinB" "601" 79.167 48 10 0 3 50 1 48 3.45e-25 77
"M7" "nostopeptinB" "626" "M5" "nostopeptinB" "626" 85.417 48 7 0 3 50 1 48 2.49e-27 82.4
"M7" "nostopeptinB" "651" "M5" "nostopeptinB" "651" 79.167 48 10 0 3 50 1 48 3.94e-25 77
"M7" "nostopeptinB" "676" "M5" "nostopeptinB" "676" 81.25 48 9 0 3 50 1 48 9.91e-25 75.9
"M7" "nostopeptinB" "701" "M5" "nostopeptinB" "701" 87.5 48 6 0 3 50 1 48 3.12e-30 89.7
"M7" "nostopeptinB" "726" "M5" "nostopeptinB" "726" 79.167 48 10 0 3 50 1 48 6.51e-28 84
"M7" "nostopeptinB" "751" "M5" "nostopeptinB" "751" 75 48 12 0 3 50 1 48 6.86e-26 79
"M7" "nostopeptinB" "776" "M5" "nostopeptinB" "776" 81.25 48 9 0 3 50 1 48 2.7e-26 80.1
"M7" "nostopeptinB" "801" "M5" "nostopeptinB" "801" 87.5 48 6 0 3 50 1 48 3.76e-28 84.7
"M7" "nostopeptinB" "826" "M5" "nostopeptinB" "826" 87.5 48 6 0 3 50 1 48 8.96e-30 88.6
"M7" "nostopeptinB" "851" "M5" "nostopeptinB" "851" 77.083 48 11 0 3 50 1 48 6.12e-27 81.6
"M7" "nostopeptinB" "876" "M5" "nostopeptinB" "876" 62.5 48 18 0 3 50 1 48 2.36e-21 67.4
"M7" "nostopeptinB" "901" "M5" "nostopeptinB" "901" 70.833 48 14 0 3 50 1 48 1.59e-22 70.5
"M7" "nostopeptinB" "926" "M5" "nostopeptinB" "926" 55.102 49 21 1 3 50 1 49 1.31e-15 53.1
"M7" "nostopeptinB" "951" "M5" "nostopeptinB" "951" 42.857 35 20 0 16 50 15 49 1.25e-11 43.1
"M7" "nostopeptinB" "976" "M5" "nostopeptinB" "976" 51.064 47 23 0 4 50 3 49 2.9e-19 62.4
"M7" "nostopeptinB" "1001" "M5" "nostopeptinB" "1001" 47.5 40 21 0 2 41 1 40 2.3e-12 44.7
"M7" "nostopeptinB" "1026" "M5" "nostopeptinB" "1026" 42.857 14 8 0 3 16 2 15 0.097 16.9
